Date,Open,High,Low,Close
2011-12-27,172499992576.0,173700005888.0,167399997440.0,172050006016.0
2011-12-28,169950003200.0,186749992960.0,169950003200.0,185700007936.0
2011-12-29,183299997696.0,183600005120.0,176249995264.0,176849993728.0
2011-12-30,176849993728.0,182550003712.0,175500001280.0,182399991808.0
2012-01-03,165600002048.0,167549992960.0,161250000896.0,163200008192.0
2012-01-04,167850000384.0,170550001664.0,156449996800.0,156899999744.0
2012-01-05,161100005376.0,164249993216.0,149249998848.0,149700001792.0
2012-01-06,147149996032.0,153000001536.0,141900005376.0,144899997696.0
2012-01-09,142199996416.0,144600006656.0,139049992192.0,140549996544.0
2012-01-10,131999997952.0,136200003584.0,129450000384.0,134699999232.0
2012-01-11,136949997568.0,139800002560.0,136200003584.0,138600005632.0
2012-01-12,137550004224.0,147599998976.0,134699999232.0,134999998464.0
2012-01-13,141599997952.0,150300000256.0,140999999488.0,142199996416.0
2012-01-17,133049999360.0,141599997952.0,128699998208.0,140099993600.0
2012-01-18,138299998208.0,141450002432.0,129599995904.0,130200002560.0
2012-01-19,126449999872.0,129150001152.0,122399997952.0,122850000896.0
2012-01-20,124049997824.0,125099999232.0,114900000768.0,115650002944.0
2012-01-23,115049996288.0,116399996928.0,108000002048.0,109499998208.0
2012-01-24,114900000768.0,115799998464.0,109199998976.0,110250000384.0
2012-01-25,110250000384.0,113099997184.0,100350001152.0,101100003328.0
2012-01-26,96750002176.0,104100003840.0,96150003712.0,101100003328.0
2012-01-27,103950000128.0,104549998592.0,95849996288.0,96899997696.0
2012-01-30,103950000128.0,105300000768.0,99899998208.0,102599999488.0
2012-01-31,97949999104.0,104549998592.0,97199996928.0,102450003968.0
2012-02-01,98249998336.0,99750002688.0,94199996416.0,97050001408.0
2012-02-02,93450002432.0,94500003840.0,91050000384.0,91199995904.0
2012-02-03,83550003200.0,85200003072.0,81600004096.0,81600004096.0
2012-02-06,82800001024.0,83250003968.0,79500001280.0,79649996800.0
2012-02-07,80099999744.0,83100000256.0,79349997568.0,80850001920.0
2012-02-08,80850001920.0,85649997824.0,80099999744.0,84599996416.0
2012-02-09,85500002304.0,93150003200.0,84150001664.0,92999999488.0
2012-02-10,102899998720.0,120300003328.0,100949999616.0,108899999744.0
2012-02-13,97199996928.0,100050001920.0,92249997312.0,92400001024.0
2012-02-14,95249997824.0,109350002688.0,94949998592.0,97949999104.0
2012-02-15,99599998976.0,110549999616.0,99450003456.0,109050003456.0
2012-02-16,113700003840.0,117749997568.0,99450003456.0,100199997440.0
2012-02-17,96899997696.0,102300000256.0,95100002304.0,99000000512.0
2012-02-21,95249997824.0,100199997440.0,94500003840.0,97199996928.0
2012-02-22,98549997568.0,99299999744.0,91500003328.0,91949998080.0
2012-02-23,92100001792.0,93750001664.0,79049998336.0,80399998976.0
2012-02-24,78150000640.0,86699999232.0,76950003712.0,85949997056.0
2012-02-27,91800002560.0,92549996544.0,82049998848.0,87299997696.0
2012-02-28,89249996800.0,89850003456.0,84750000128.0,85349998592.0
2012-02-29,82500001792.0,86400000000.0,79349997568.0,82349998080.0
2012-03-01,81450000384.0,82200002560.0,78150000640.0,79349997568.0
2012-03-02,79049998336.0,81749999616.0,77699997696.0,80550002688.0
2012-03-05,81299996672.0,83100000256.0,79049998336.0,79800000512.0
2012-03-06,89850003456.0,93450002432.0,86550003712.0,91949998080.0
2012-03-07,89549996032.0,90750001152.0,82649997312.0,83100000256.0
2012-03-08,78475001856.0,79225004032.0,75249999872.0,76274999296.0
2012-03-09,74050002944.0,74350002176.0,70125002752.0,73225003008.0
2012-03-12,71199997952.0,71499997184.0,65975001088.0,66474999808.0
2012-03-13,62625001472.0,63574999040.0,59349999616.0,60424998912.0
2012-03-14,59449999360.0,67399999488.0,59225001984.0,64225001472.0
2012-03-15,65749999616.0,66674999296.0,62150000640.0,62150000640.0
2012-03-16,61499998208.0,63574999040.0,60975001600.0,61924999168.0
2012-03-19,61249998848.0,61624999936.0,53624999936.0,54625001472.0
2012-03-20,56824999936.0,57725001728.0,49300000768.0,49350000640.0
2012-03-21,47274999808.0,48749998080.0,43349999616.0,44500000768.0
2012-03-22,48125001728.0,49849999360.0,44450000896.0,45425000448.0
2012-03-23,44899999744.0,46400000000.0,38849998848.0,39149998080.0
2012-03-26,36074999808.0,36250001408.0,31499999232.0,31875000320.0
2012-03-27,32849999872.0,38350000128.0,32600000512.0,38200000512.0
2012-03-28,38050000896.0,45499998208.0,36875001856.0,38649999360.0
2012-03-29,43475001344.0,43475001344.0,37549998080.0,38449999872.0
2012-03-30,35200000000.0,38200000512.0,35000000512.0,36400001024.0
2012-04-02,36724998144.0,37099999232.0,33749999616.0,36300001280.0
2012-04-03,35949998080.0,39674998784.0,35349999616.0,37549998080.0
2012-04-04,41274998784.0,43100000256.0,38499999744.0,39250001920.0
2012-04-05,41150001152.0,41600000000.0,38875000832.0,40900001792.0
2012-04-09,45924999168.0,46250000384.0,42724999168.0,46100000768.0
2012-04-10,46525001728.0,53750001664.0,45275000832.0,53549998080.0
2012-04-11,48225001472.0,51649998848.0,47075000320.0,51000000512.0
2012-04-12,49649999872.0,50249998336.0,41925001216.0,42249998336.0
2012-04-13,41675001856.0,46599999488.0,41600000000.0,46475001856.0
2012-04-16,43100000256.0,48025001984.0,42149998592.0,44750000128.0
2012-04-17,41699999744.0,42049998848.0,38799998976.0,39950000128.0
2012-04-18,40800002048.0,42025000960.0,38949998592.0,40924999680.0
2012-04-19,40800002048.0,44124999680.0,38999998464.0,41699999744.0
2012-04-20,39950000128.0,40099999744.0,38200000512.0,39075000320.0
2012-04-23,42800001024.0,44500000768.0,41074999296.0,41500000256.0
2012-04-24,41174999040.0,41675001856.0,39524999168.0,39524999168.0
2012-04-25,36400001024.0,36724998144.0,34650001408.0,34800001024.0
2012-04-26,34900000768.0,35200000000.0,31700000768.0,32324999168.0
2012-04-27,32000000000.0,33450000384.0,31549999104.0,32099999744.0
2012-04-30,32949999616.0,33924999168.0,32500000768.0,33600000000.0
2012-05-01,33325000704.0,33550000128.0,30624999424.0,31424999424.0
2012-05-02,32874999808.0,33500000256.0,31374999552.0,31950000128.0
2012-05-03,31549999104.0,34175000576.0,31050000384.0,33325000704.0
2012-05-04,33999998976.0,37349998592.0,33874999296.0,36424998912.0
2012-05-07,38074998784.0,38300000256.0,34325000192.0,35174998016.0
2012-05-08,36550000640.0,40299999232.0,35425001472.0,35849998336.0
2012-05-09,39324999680.0,40824999936.0,36274999296.0,38625001472.0
2012-05-10,36274999296.0,37275000832.0,35150000128.0,36050001920.0
2012-05-11,37900001280.0,38000001024.0,34774999040.0,37075001344.0
2012-05-14,40299999232.0,41550000128.0,39199997952.0,41400000512.0
2012-05-15,41574998016.0,45824999424.0,39974998016.0,45475000320.0
2012-05-16,44024999936.0,49024999424.0,42600001536.0,48549998592.0
2012-05-17,47974998016.0,53299998720.0,46749999104.0,53299998720.0
2012-05-18,52324999168.0,62174998528.0,51699998720.0,60200001536.0
